user,include,item list
950,3203,"[3955, 3335, 60, 3071, 4640, 1449, 4533, 33, 4596, 4398]"
951,7557,"[930, 1252, 3045, 2649, 2267, 4787, 739, 2104, 3258, 4949]"
952,7449,"[98, 2860, 63, 368, 3859, 203, 2075, 4167, 4481, 396]"
953,6324,"[1429, 3102, 660, 4044, 4228, 184, 4922, 2888, 4867, 3795]"
954,7470,"[3211, 2874, 2730, 1155, 8, 3519, 816, 4501, 1855, 3479]"
955,6270,"[4446, 4783, 647, 983, 2549, 708, 125, 4836, 2280, 3189]"
956,5915,"[713, 4533, 200, 2217, 536, 2204, 565, 1531, 1791, 3347]"
957,7642,[]
958,5010,"[2848, 1080, 3289, 1886, 4778, 174, 1341, 158, 4338, 3475]"
959,393,[]
960,8021,"[4954, 252, 254, 1252, 73, 4320, 2639, 2703, 1779, 4477]"
961,1257,[]
962,6335,"[1933, 1050, 100, 4950, 2989, 1732, 4615, 4955, 4005, 4041]"
963,5966,"[276, 2657, 839, 3810, 4936, 1912, 3576, 3237, 3456, 3337]"
964,2320,"[4954, 1262, 174, 1667, 4730, 1611, 173, 4640, 934, 2976]"
965,1257,[]
966,590,[]
967,1119,"[2549, 3335, 2970, 1262, 4766, 2436, 3113, 1087, 3201, 3096]"
968,5915,"[4752, 866, 1531, 3849, 2217, 4019, 2988, 870, 3347, 1791]"
969,3502,"[4390, 1370, 802, 3428, 4143, 3036, 2740, 2652, 1449, 3576]"
970,5966,"[276, 4949, 2608, 3237, 1679, 450, 4807, 3022, 1682, 1720]"
971,7213,"[784, 361, 3080, 4090, 145, 483, 2296, 3930, 2356, 3046]"
972,6335,"[2105, 1037, 4683, 2903, 3793, 14, 1217, 2072, 677, 4005]"
973,335,"[2445, 1621, 3483, 3043, 3571, 391, 2319, 4493, 1926, 554]"
974,1511,"[2355, 3483, 4365, 1646, 3423, 2658, 3389, 883, 3151, 4877]"
975,335,"[44, 3423, 4569, 2779, 4537, 4981, 98, 3995, 1943, 3116]"
976,5966,[]
977,6696,"[1252, 4091, 4098, 360, 2155, 4411, 432, 4533, 1545, 4336]"
978,4253,"[1252, 4491, 1556, 772, 2639, 4337, 713, 1611, 3713, 309]"
979,3497,"[2280, 4876, 4149, 4105, 4394, 2326, 4960, 2641, 3285, 211]"
980,7946,"[2549, 1711, 4689, 1611, 130, 4398, 2149, 2313, 3781, 1428]"
981,5180,"[3238, 3685, 588, 1093, 4642, 268, 768, 4101, 60, 49]"
982,1910,"[3226, 4275, 3290, 4537, 2949, 3675, 924, 4817, 416, 2571]"
983,2148,"[1178, 4171, 3817, 4428, 3905, 4762, 55, 502, 3381, 1904]"
984,5006,"[2355, 453, 4318, 193, 4887, 2784, 10, 266, 461, 3189]"
985,5915,[]
986,4574,"[3015, 2221, 4408, 1561, 3670, 382, 1253, 2872, 711, 4674]"
987,2816,"[1602, 1324, 256, 1133, 1178, 2813, 2452, 3636, 4533, 780]"
988,5010,"[1169, 2439, 3366, 1980, 3794, 432, 72, 3728, 320, 2848]"
989,5010,"[1667, 2050, 1464, 2307, 2015, 1169, 853, 1632, 1157, 3289]"
990,332,"[1984, 2638, 2319, 2465, 837, 1230, 1287, 2206, 1138, 3779]"
991,335,"[3923, 4136, 4129, 3447, 248, 4981, 2972, 562, 98, 2260]"
992,2148,"[676, 3196, 4252, 807, 600, 4661, 1857, 3386, 3905, 1904]"
993,2856,"[4047, 1178, 3308, 4411, 3333, 3204, 1430, 43, 1276, 4767]"
994,3497,"[2996, 4876, 2280, 3861, 3700, 2221, 2215, 989, 465, 1599]"
995,4308,"[2377, 4676, 2118, 2945, 1294, 198, 4049, 4412, 2903, 152]"
996,6906,"[647, 708, 125, 10, 2274, 818, 4506, 4989, 1143, 4149]"
997,2320,"[1200, 4338, 1686, 4640, 1559, 4730, 885, 2866, 2970, 1556]"
998,6324,"[2843, 3648, 172, 184, 4228, 2880, 4590, 2861, 3795, 1236]"
999,2509,"[1357, 532, 2319, 1790, 1945, 852, 320, 2944, 1994, 3127]"
