user,include,item list
951,3668,"[880, 1332, 4245, 1795, 160, 2063, 796, 4665, 4912, 4302]"
952,4623,"[160, 2, 4194, 1178, 3118, 1980, 130, 3793, 2256, 1555]"
953,7449,"[98, 2206, 2088, 2503, 3483, 1942, 2353, 4798, 4198, 1209]"
954,393,"[4352, 3259, 4270, 99, 20, 2139, 1708, 389, 4, 3736]"
955,5006,"[4955, 2283, 3102, 4096, 1720, 4926, 1074, 505, 1028, 1667]"
956,7213,"[2755, 3932, 145, 361, 1715, 3725, 2, 2876, 3930, 1740]"
957,3723,[]
958,1119,"[2549, 4600, 3459, 902, 3335, 16, 1306, 99, 3201, 4493]"
959,2509,[]
960,1093,"[3290, 4851, 3198, 413, 2188, 3100, 3047, 2052, 3725, 2639]"
961,7655,[]
962,4308,"[983, 2903, 198, 2118, 2125, 1140, 4097, 2988, 4676, 4836]"
963,2499,"[2756, 708, 4665, 1088, 1253, 3314, 2530, 276, 630, 45]"
964,7946,"[844, 1611, 1324, 2549, 946, 2313, 2348, 4398, 1736, 983]"
965,4253,[]
966,4308,[]
967,7213,"[361, 309, 60, 713, 145, 1715, 72, 1448, 284, 4342]"
968,63,"[708, 3995, 4793, 2023, 925, 1287, 4798, 1192, 45, 2646]"
969,7367,"[845, 2911, 1911, 3004, 430, 2181, 2530, 2204, 2656, 4642]"
970,5006,"[565, 240, 1667, 4546, 4270, 4950, 453, 3565, 2750, 4986]"
971,3723,"[1455, 1557, 2531, 3715, 1514, 4661, 3210, 4098, 457, 434]"
972,1257,"[4005, 225, 1509, 855, 4, 3767, 69, 1276, 1128, 3841]"
973,2499,"[205, 4481, 284, 532, 4981, 1554, 4443, 1585, 276, 4793]"
974,1168,"[3198, 145, 1787, 3652, 3459, 2511, 1877, 169, 2210, 1229]"
975,2832,"[4396, 2657, 195, 56, 983, 1128, 2548, 234, 879, 928]"
976,1910,[]
977,7642,"[57, 231, 1020, 4501, 54, 4960, 116, 2518, 812, 1048]"
978,590,"[1556, 3685, 544, 2639, 617, 2547, 4826, 1715, 2978, 4623]"
979,4987,"[2848, 4207, 284, 2632, 4882, 4757, 973, 1708, 1704, 738]"
980,2509,"[4783, 532, 1287, 3498, 1357, 1946, 1945, 4490, 4770, 1116]"
981,4964,"[647, 1854, 1821, 336, 617, 3571, 1704, 782, 4899, 2344]"
982,8021,"[1737, 2392, 2841, 2617, 2062, 73, 4954, 1252, 730, 3774]"
983,6906,"[2908, 3393, 4318, 192, 1252, 4471, 4758, 4749, 339, 2709]"
984,5915,"[2988, 3347, 3775, 3432, 565, 1778, 2217, 2354, 4489, 866]"
985,7367,[]
986,3502,"[4208, 2646, 4396, 2851, 4869, 2510, 1695, 3628, 3826, 2953]"
987,4717,"[189, 4665, 3459, 89, 2301, 2924, 2350, 2769, 2111, 3198]"
988,342,"[2031, 3019, 192, 4513, 3687, 3479, 630, 2119, 4960, 2649]"
989,6324,"[4090, 577, 357, 3102, 2052, 942, 3221, 1190, 4867, 3438]"
990,2509,"[1994, 532, 1948, 2503, 2649, 320, 1946, 36, 1357, 423]"
991,4308,"[3144, 2197, 4097, 2256, 3073, 4179, 1740, 2988, 2118, 4836]"
992,7213,"[2621, 1715, 3932, 1736, 145, 2296, 361, 4479, 3930, 3985]"
993,3203,"[2155, 4270, 4533, 33, 4640, 1818, 4206, 3459, 1129, 4730]"
994,6906,"[837, 3423, 1951, 203, 3900, 51, 4749, 4783, 647, 4573]"
995,5168,"[193, 3424, 2970, 2040, 2501, 1648, 2794, 2496, 1270, 922]"
996,7367,"[125, 4642, 4798, 1230, 2181, 2511, 4983, 333, 3995, 3371]"
997,1511,"[4783, 647, 2848, 9, 4665, 2658, 1475, 3995, 2614, 554]"
998,298,"[58, 4284, 3759, 2957, 4698, 3989, 416, 3424, 2142, 2608]"
999,7642,"[4501, 3571, 40, 1048, 116, 4960, 2175, 2031, 180, 988]"
