,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,i1,i2,hl,nl
772,3335,467,4642,4782,1464,2508,2317,125,18,1015,861,4746,2163,4396,4226,1048,3685,532,1289,2210,220,3958,2511,284,4918,647,3420,1238,600,2773,283,2353,2223,1456,708,1557,2848,4874,4766,2682,4767,1752,1443,962,3700,2820,367,548,98,1912,4470,4798,1395,3479,3928,3086,4171,945,3312,3796,3366,1951,938,2356,2058,4492,112,769,4034,2658,421,3270,2649,4776,2756,3923,4964,296,2319,4965,1263,1212,3770,695,3890,1749,300,1446,3730,4953,82,3501,3204,4533,3226,3715,301,2326,2612,4927,,5006,,
773,740,983,1089,1357,193,4493,9,2949,1711,2105,14,4867,4954,2646,3102,1736,3510,960,4683,3905,4888,416,3335,4477,2355,361,4573,2021,4005,2773,1237,3118,2139,2474,1074,3381,1517,3078,145,4194,4098,2468,3660,1456,2610,1472,453,4931,64,225,619,4757,1794,72,1100,240,79,4646,2690,4003,3046,1353,2442,1178,427,4195,2636,4788,643,2523,4637,894,3901,855,4532,4659,4554,3391,2931,705,4197,2163,1547,853,3930,1585,2,3386,2408,2533,4337,532,544,2750,4714,2095,3791,2282,1722,4987,,7655,,
774,4814,4918,4954,3048,4738,4270,3715,1443,20,2355,361,2899,145,4396,159,3472,989,2681,4720,4929,4457,2086,1005,3066,3576,283,66,3335,2904,2639,953,329,2136,923,4586,2508,3888,4088,3409,4098,23,4826,109,4637,544,366,181,3092,1332,1650,4854,321,688,3535,2549,302,3459,3450,4757,2320,1607,4477,14,4282,2354,2210,945,3456,1782,3519,4545,2309,2773,2548,173,2667,3665,1492,1667,2489,3582,1095,2800,322,4596,126,1374,2989,1991,3914,2538,4064,1287,3305,3071,4453,245,581,2442,311,,6906,,
775,323,266,1493,3944,1448,3094,1155,2970,2280,930,4642,72,112,2657,3282,4501,205,3685,2666,1406,2440,818,4477,4440,1582,4961,2613,1950,3453,4270,3675,692,740,4940,1583,4716,882,467,1172,3609,2530,516,1118,945,145,4005,4949,3198,234,844,4248,3151,3102,1695,4509,4286,519,4091,1832,2158,1224,1623,4745,361,279,1663,2577,442,594,4839,3226,3859,3459,2210,345,315,4352,4601,708,809,3953,2453,1970,920,2017,1859,175,3564,284,3917,397,1485,2288,2787,2454,3457,1233,2256,2101,2903,,4253,,
776,1646,3732,4270,4477,2499,2773,3564,249,1269,1241,484,4738,4169,583,973,1455,2487,4658,2139,284,2750,4446,1126,4069,866,4790,2454,315,3459,1753,1431,4635,4981,2179,654,266,3519,109,916,532,437,2970,2088,4501,1936,2480,3592,3591,1175,1501,2927,1190,145,357,2401,4954,319,617,1184,3813,4245,1244,4188,1287,1943,1306,4227,4527,4396,3985,352,4880,165,4509,740,1443,1106,3345,4615,1722,3793,3901,4101,1615,2392,225,2547,848,1847,4535,4302,14,1492,802,2245,1762,2342,629,4001,1636,,6906,,
777,647,1252,437,3174,4093,708,1128,10,3165,2949,4760,1088,2342,2155,2274,4270,4691,3524,960,3198,3625,772,544,739,3335,20,21,3314,4642,2355,1604,3018,27,4282,3417,4005,2499,518,1437,2139,2409,1074,321,3078,3652,4226,145,1841,1611,4396,4798,159,2697,2348,3452,1171,4392,788,3226,3322,2970,4881,3383,4749,51,3164,1667,55,3661,1287,3942,2890,69,1857,72,1911,633,4877,218,4239,2266,3308,3092,4601,4940,4169,95,570,2903,4457,3282,1623,4724,536,236,242,113,1178,116,300,,800,,
778,3045,4215,2610,2251,1517,719,4642,3459,284,3335,1818,3768,4961,2274,3421,3760,4167,4888,4782,648,4474,4741,2342,708,4593,4771,3685,2549,72,3438,934,4106,2454,3314,3755,789,1774,2377,217,147,1595,3337,242,3704,437,2896,395,361,85,2949,4043,647,54,4989,427,1306,3510,4446,484,3035,2718,1923,1844,3188,2988,586,4245,1406,3660,866,1715,515,925,4814,4738,4118,2238,827,181,4578,2970,4447,3423,2239,145,345,1628,330,1149,4290,3676,4669,1601,4960,4064,160,4016,2730,2803,276,,2683,,
779,647,58,1087,137,80,4139,4005,2988,1736,2666,2562,361,4303,4961,2274,4149,4683,1821,2355,1724,3211,3782,3456,1475,3503,4642,284,4131,708,2941,177,4240,2874,1281,1607,4659,1794,1970,4888,3873,4968,248,3336,10,3685,3125,2976,3737,2139,3432,4043,2829,990,2773,4670,2022,1961,960,2316,4532,617,1984,4194,1918,1400,3167,2063,2238,427,3258,2281,305,3083,4713,1621,125,3352,820,145,4836,95,4195,171,3320,2706,569,2663,2513,3330,1619,4955,1343,3652,345,1871,2837,4881,4583,3012,2311,,3203,,
780,4446,740,4177,647,357,1646,437,3732,484,708,125,10,4275,4836,3102,3189,1722,3685,2274,2912,4096,532,3524,960,286,4683,1720,416,284,3335,3083,4642,3432,268,361,248,617,2691,58,4005,4106,2470,2215,1764,3060,3078,1712,3828,3142,4798,239,2559,60,3226,2305,1456,3097,112,1580,4749,3423,4790,2368,1398,3661,3782,1287,4876,4989,69,3908,4342,373,1100,479,4561,1137,240,978,3730,4826,2866,4149,861,1522,97,1578,1184,3516,4064,4717,2903,1211,2136,4171,4332,4408,934,287,3345,,1168,,
781,740,2342,772,3217,4446,2468,527,3188,4234,2833,274,4771,1665,4193,1464,4894,1357,4098,4270,158,4573,2015,3565,1196,953,2872,827,4788,54,2377,1711,3243,1762,1886,3910,1695,1129,217,1456,3001,3892,191,160,4025,2912,2301,2101,4382,42,2348,882,2384,989,1254,3335,894,4826,4445,79,1617,2639,3537,1548,2315,4690,3152,4931,1740,3421,3952,1053,2251,1504,2351,673,4337,4783,1893,4501,4831,1404,3324,2368,4910,2280,220,2462,4741,3624,3820,4006,4005,4325,2949,3903,741,2973,3366,2820,296,,2499,,
782,4446,4091,4177,484,4096,4793,284,4642,2355,4337,2773,2470,2548,2697,1244,55,495,3498,4171,1178,183,3944,1751,3199,2311,4829,80,3760,4098,740,2136,4005,3511,3314,2796,2135,2726,3510,3292,658,248,1928,3083,645,3145,3635,1562,2949,2749,2549,2999,56,234,2051,357,543,3432,2359,4850,2157,3932,2377,169,1374,2940,307,505,4342,4639,2632,300,532,4396,1791,389,2139,4051,4941,3675,679,1960,1774,1074,4826,3453,2501,4428,72,1555,4393,4609,4469,3582,276,4761,4711,4842,1209,3767,2155,,6906,,
783,4446,4814,3704,125,4760,416,109,3424,645,2696,1611,505,112,1747,3225,2890,1952,116,953,3757,2792,3450,2501,395,815,1129,1143,1698,4847,361,4642,3237,3078,2356,4649,1217,2455,527,2274,3979,2999,240,567,2549,268,2468,1522,2063,4783,1169,4949,2210,1790,117,4106,698,62,1020,2355,935,4983,882,4005,3914,861,2848,2136,3736,2833,4717,554,4954,4893,1254,71,3892,2298,159,3318,36,181,300,1404,51,3121,1196,2657,4352,4037,220,54,2282,2676,2004,923,1730,1751,2646,2830,2612,,2499,,
785,1711,4874,2274,2377,2462,989,741,437,3282,3582,217,2155,2500,507,827,51,266,4338,2996,3066,4512,297,148,2507,4092,4344,2833,2798,2392,2188,4034,1460,4270,4783,1154,3785,1715,1611,2430,894,3269,2342,117,69,302,2755,1751,1602,4765,3312,1748,1278,4960,4131,1184,1940,4640,740,4609,2280,2970,3510,2223,1736,1698,2696,4989,1690,1062,1169,361,1933,4091,1755,866,2848,2531,4335,588,1960,1252,3805,4683,3506,4738,2653,677,2179,4352,2536,4126,4391,1519,3472,4535,634,3782,2840,1665,4581,,2499,,
786,4177,4918,3510,2355,145,1611,1129,3337,2176,2392,3198,2342,4955,4888,2795,1457,4961,583,4270,4005,4738,37,416,4408,3551,2549,1602,62,2377,2949,4098,4074,1374,2499,1695,4284,1406,3096,3409,4894,3125,165,112,522,1175,1244,159,4195,740,945,319,1075,3261,986,4661,3545,4594,4693,3227,2170,2540,255,4902,1091,4960,1174,2430,562,114,2604,3138,2218,3459,3092,2672,4983,1178,2194,332,935,4164,3077,3519,4167,4760,2455,66,4019,1621,4501,3285,3576,505,1097,2991,1254,731,88,2945,4561,,6906,,
787,2295,112,2699,198,507,4783,2342,1611,4074,1041,45,2829,4106,4961,1970,3802,4842,2468,3282,3497,4960,1740,917,3939,416,4327,2608,1601,3565,2210,1810,4450,2430,648,882,4683,2833,1960,908,256,2921,617,145,4294,3102,348,1753,4894,4911,459,2944,125,234,1630,1984,3335,2830,3740,181,117,1761,4841,4499,989,4741,1889,894,4501,3911,4045,4120,3685,3085,4167,4738,4382,4272,1149,1461,4918,405,52,4199,1918,3017,3224,4876,3155,2274,3770,3949,138,4210,4408,3538,205,3923,2056,3154,3355,,5010,,
788,357,648,3685,4793,3524,4533,2830,109,4477,4642,3591,276,361,1588,3564,2139,1517,1611,2548,2468,565,925,3225,4469,62,83,389,225,3908,72,3602,3915,2508,3271,2755,3125,1178,2540,3063,1448,3442,2553,332,145,4034,139,567,3267,14,286,416,1732,4645,1240,4945,882,1632,1445,459,3265,2496,2194,2903,4106,2848,4564,4270,2318,1244,4829,234,4342,112,2401,3738,1102,2664,1053,3804,1129,983,935,2511,4693,4026,4851,4329,4047,284,1646,4960,2434,215,3100,266,532,4171,55,1443,1171,,6906,,
789,2549,677,1485,1836,322,2949,972,238,1918,260,2280,3424,979,3611,1673,4151,4836,3078,1753,2356,586,42,3262,1825,3421,2425,4761,4722,723,4932,437,4049,4589,4569,4918,4086,621,3350,1230,1287,870,1618,336,2105,3510,2970,4910,3625,2139,2773,1355,3085,193,4352,62,2458,1522,4683,548,4093,4088,989,4776,1486,1074,2274,2251,591,3125,1196,1552,176,361,4270,4418,389,583,3005,2086,1681,4042,4989,1960,219,3305,740,3080,4533,4650,4167,636,4091,1013,2747,2243,4373,97,3770,2595,2924,,2499,,
790,647,708,2280,4445,4642,3459,3282,1178,1493,4880,1522,4734,2025,866,4352,3519,198,2666,14,4233,114,192,15,2210,3785,4961,2122,2284,4888,2377,3837,1983,1844,112,2638,519,145,3793,3071,3510,4949,4534,4683,109,1091,3198,3337,3862,1871,3394,3472,1202,1918,1695,2454,1708,2055,3652,953,973,3905,3713,3907,1913,1495,3075,1409,2409,815,3571,1357,2962,578,2470,72,583,4670,1412,4634,4989,2342,2970,3491,2086,4501,2142,416,4722,1673,1825,4615,3150,18,276,4096,917,4290,125,1406,2988,,800,,
791,4783,3704,181,2274,1933,4270,3335,2548,1921,3535,1129,3719,4847,4342,804,945,4061,2937,15,1732,3337,479,193,1357,3282,448,2639,4927,184,3753,4760,239,505,3510,4245,4469,3238,4642,1646,3905,1443,3146,3591,815,4738,2377,2392,3071,544,800,389,4533,2820,1995,289,2501,4656,1184,4989,2996,3770,647,4826,296,3261,2531,3759,979,437,1100,4836,2095,917,3564,1049,3179,4639,836,3100,4941,4711,2800,2447,4767,1740,2843,4501,272,2890,211,3258,1464,2536,4798,402,3501,3917,4649,1209,2988,,2499,,
792,4091,960,4888,4836,3335,4686,3432,3459,75,3660,1287,768,193,4783,1835,4642,1007,1014,1519,3897,1740,3371,3210,416,3735,3928,3212,3519,3630,1809,2468,1711,4323,3116,1418,3189,1501,4918,1592,1262,2549,203,3211,295,2449,3337,2524,2326,1588,2227,2095,4573,1129,815,1089,895,1628,646,2610,659,105,4106,679,3592,4847,3497,1611,2088,4270,2639,989,4639,1128,2422,3942,4396,4966,1240,3225,4911,3715,2300,5,3179,2246,276,4814,3343,3423,4043,1774,2274,1184,3271,2478,1404,4501,3330,3103,371,,2683,,
793,3259,3501,2553,1821,2664,238,1642,159,4877,3085,4847,62,4642,218,1667,189,4690,2632,1169,3198,1171,416,9,1142,3510,1711,652,3509,105,2271,4131,166,979,4989,1244,2726,700,1279,4640,1204,1923,3092,2293,4344,450,4865,4382,1374,1934,1960,3212,1950,3497,4373,3183,1143,3003,329,4096,4717,2551,1928,4756,4005,1129,1671,634,1611,4534,134,4803,3343,4105,193,2356,4091,4995,80,2904,2720,567,1764,1485,113,109,3813,1240,508,1706,4767,413,2070,3930,15,2301,2223,300,2,2663,1646,,2499,,
794,4783,647,767,648,125,2105,2256,4836,2646,2342,3258,3888,1736,2274,3510,2988,4270,465,2210,1034,3335,3314,3083,4642,23,3018,66,4106,2470,1902,1074,119,145,1611,4098,505,4338,1339,3105,3660,3410,112,2536,3519,1169,4716,453,804,882,62,1970,639,1246,1705,2975,1522,3979,2666,2136,459,2442,2614,1178,953,3188,2784,1632,4640,4284,2436,1133,594,3391,3628,2319,2782,294,646,1341,1204,938,2088,4272,4265,3942,4565,1519,636,3035,3533,1706,601,2295,3905,4342,1740,1602,2049,2949,2280,,4717,,
795,4091,647,3551,1646,4026,866,1690,4945,4782,1357,4894,3182,3732,3704,708,238,1602,1388,2949,1711,2105,3238,14,4836,2377,2646,1740,2155,3102,2488,403,1736,2274,4245,2988,4793,37,4270,4303,4118,4533,4683,772,416,1443,2454,109,3335,3314,2639,98,4477,4642,1681,23,276,3432,2355,923,3421,361,1224,158,397,1918,2499,30,2773,1415,4106,3564,3497,2470,2215,2139,1202,1765,119,3652,794,145,1611,2993,3820,505,4338,40,3601,2468,1894,2170,42,3660,1774,3997,565,3097,2656,2445,4881,,4717,,
796,4894,125,2988,416,4005,1437,145,112,1493,4615,3034,1922,3347,2525,4874,3510,2970,948,1984,1580,427,2295,1927,323,2274,315,4479,4134,1157,565,1485,3890,3661,98,1457,3613,1089,109,3915,4888,117,894,4836,2848,1322,1406,4895,4642,3040,3637,1673,2024,922,2116,4084,4302,1129,72,137,2458,3261,331,121,828,3834,2056,4927,4003,402,200,1343,3594,4814,1460,3193,3905,151,2549,2163,4491,1014,4245,3324,594,4707,276,4069,4531,2470,3746,4652,4290,1409,2021,4398,153,4265,989,4803,4968,,2683,,
797,647,1646,2274,4477,361,3424,2548,72,4964,4131,4943,3928,1431,1547,636,1129,3732,1080,64,4043,4446,416,4989,1517,3022,1215,4645,3078,882,2511,1648,109,2207,193,4583,2162,4799,979,1903,1950,3704,1617,1736,2392,4683,1449,804,1288,1633,986,343,2452,4715,3432,2988,3888,4533,1690,2949,3347,4270,679,3479,286,1673,1667,1198,3055,1537,3602,4064,2862,1369,2384,3763,983,511,3781,2653,4342,1632,1835,49,3710,4305,1605,4143,3198,2455,332,1004,2549,815,4284,462,4739,1418,4019,2924,3258,,2499,,
798,2105,2280,2155,4270,588,1184,621,2616,1516,1736,1646,784,4683,4642,2342,459,740,1013,4831,1519,4064,1522,1321,3078,827,2500,3873,4096,3497,2210,4894,4491,3661,3715,4639,1711,2274,646,4128,449,238,4757,1957,4765,1022,3559,2251,4266,109,1129,1667,1991,1844,629,499,2639,1353,4005,4911,981,4554,3753,4987,3905,2468,1609,361,923,240,495,989,2392,780,4349,1927,2453,3637,1708,610,1075,3238,3329,79,3226,4890,3450,874,2730,389,679,4373,809,3713,2597,1485,4245,866,882,4930,303,,2499,,
799,2,4918,3102,2639,361,989,882,4501,1695,127,3282,688,647,193,4533,1706,3035,4106,1646,641,3424,4844,4583,4096,3330,740,3901,4270,3210,3068,1899,2773,3432,2970,4683,4477,262,567,2274,2747,4005,1087,141,4989,1752,2181,2384,4284,1279,3592,297,1835,2811,3829,4001,772,3732,1353,4783,1605,2280,4127,1514,3225,1050,3510,4751,2163,3152,1877,2033,1023,4283,2041,324,3048,2516,3551,1254,2149,2780,604,4131,2179,1628,2513,4412,4453,730,106,3975,1611,1085,4954,2619,3335,3795,809,1983,4091,,2499,,
800,1089,2549,37,532,4533,3432,361,2773,3571,196,2474,3630,925,2610,186,1287,62,4561,3598,3211,1485,3282,4478,2478,4014,457,3923,3881,3695,1877,3094,277,4412,427,1341,3989,4440,2674,4392,4111,133,320,604,4240,575,4005,4447,4396,3420,4489,4954,3354,4767,4912,4710,1128,2988,4501,398,187,1778,4245,4428,2949,1613,3575,3689,983,145,4840,403,3045,4683,1902,3262,3753,85,3685,356,3224,3497,3592,211,4793,1050,3976,4177,450,2390,4194,4615,3109,4183,3364,4940,3591,3594,1674,2004,3102,,6906,,
801,2274,98,4642,2355,1087,1646,4533,1353,2210,240,2681,744,2949,4791,4668,4270,2220,4793,4757,4965,3966,193,1129,1437,4683,2988,4789,1930,3386,4177,3483,4960,2756,2375,609,804,4788,1510,361,4069,522,4479,3660,2155,1642,1485,544,2160,2,2442,3643,3102,3685,4782,1028,4470,882,3342,3453,2608,4989,2393,137,325,3324,846,331,1619,3168,708,1674,4493,301,705,894,1621,3092,593,636,2163,2100,3536,276,1113,4245,4252,647,2499,2203,983,3064,125,4847,2682,1879,2706,2238,307,3955,397,,5010,,
802,2949,62,4683,2377,2496,3905,1495,117,1126,2251,772,2730,3928,4245,1065,740,125,1646,321,4390,1522,3611,193,2470,2646,4396,2577,897,4535,3591,536,2288,3598,3322,2447,1406,4177,295,3625,72,109,3421,55,3337,1604,1517,4661,322,4738,4642,3319,1244,4885,4533,923,2342,3154,4534,754,972,3736,1519,1464,921,2989,4239,4098,3854,2830,4836,853,945,1486,507,800,4778,1158,4551,2274,989,4745,4111,3914,181,130,3796,3524,4798,4097,51,3111,3715,934,4501,2430,2223,882,3198,2392,361,,2499,,
803,437,1455,58,945,4929,1545,323,1749,2691,984,1053,108,569,4683,2207,4458,147,882,3782,3480,740,3083,1595,2549,98,1970,3329,4394,3942,2218,4787,209,2342,4090,1712,184,1918,69,1782,189,4245,1398,584,3967,953,191,894,708,3078,2911,186,3958,989,676,4352,4149,203,827,3198,2465,112,3352,647,897,4506,1158,2025,145,177,1464,4533,4195,3692,415,4432,3308,3035,42,4074,1756,3794,3661,4128,2220,3609,2247,812,1921,3885,339,2368,4791,920,1133,621,4390,4949,4895,2949,3258,,5006,,
804,193,2820,4675,2280,3102,4453,4642,3424,2773,2033,882,4940,2224,1951,2395,938,3198,740,2474,1175,192,4096,4473,112,4396,519,2988,4458,2375,3282,1066,1578,4995,4512,1650,2105,809,307,3092,2549,4245,1132,3834,553,2784,1960,1555,4745,46,1646,1244,1457,3003,1471,4683,1184,1651,647,4342,569,2610,870,4839,3660,730,361,1448,1219,2311,1461,287,1706,4469,983,138,4720,4270,62,658,1211,2101,4504,2866,1343,341,4635,2408,3338,4436,4918,2949,2639,2674,738,1681,2787,4069,4333,72,750,,2499,,
805,1406,507,2188,2301,4284,4290,2996,181,804,112,1339,2377,2848,416,2392,2896,2256,4245,3335,4950,2105,2434,109,3427,2949,3064,413,2274,1646,1595,4506,1493,1069,361,53,4698,1133,784,4535,2470,2989,4014,3594,1519,3564,148,4704,4283,2033,461,37,3212,4912,4106,3063,2999,2401,505,189,3226,3189,2610,2831,973,4683,1611,4270,3952,2946,4501,1809,3261,1778,1030,2315,2924,1240,3085,922,151,4128,3905,4869,4432,4092,575,1473,1571,217,3831,3421,1630,71,2454,297,3174,3438,4111,3660,1933,,2499,,
806,647,2274,416,3335,1074,112,989,1464,62,4270,191,4352,361,3421,1370,109,1611,740,554,1632,3624,2086,1991,2394,4814,3677,42,15,1790,4573,4446,4280,2549,4533,2136,3036,3472,953,4745,2280,295,4501,4974,569,4949,3337,2646,1695,4478,240,4284,754,4265,2824,3394,3035,2740,1519,217,127,1020,1085,3179,2833,241,2830,3282,4492,2300,3410,1698,3939,4283,558,4106,4477,3770,4839,3450,2179,51,4302,4760,193,3154,3665,4233,1068,1836,147,4235,4683,2182,4338,1270,1983,4702,88,2509,2105,,2499,,
807,4091,1091,2280,647,1706,27,4086,3519,112,3165,23,4005,145,4642,3510,107,2320,1054,4177,4479,323,109,1412,4035,1041,3193,2523,3775,4757,1602,2491,4352,1791,4501,3675,1178,442,3445,617,1578,1198,3351,4101,648,2499,4245,1823,3146,4989,4581,1835,4970,2034,4546,2478,920,2221,2458,2549,981,260,3221,2181,2284,4793,945,2160,925,3393,2811,1748,3282,562,1921,3936,4722,730,174,4836,4497,141,1970,989,55,3244,2610,2949,3109,114,1343,2353,3300,1289,4337,2931,2504,343,1100,3928,829,,3203,,
808,4501,882,740,2646,453,4533,2342,569,3102,2224,3100,397,1089,4392,4918,3198,2163,922,3695,4658,3651,719,181,4446,4594,3344,3665,4573,4894,3930,4778,127,2095,989,1698,3901,4710,4738,2086,4158,2220,4473,3188,4474,112,1262,1632,46,953,4788,2247,427,1200,2015,2955,2474,1695,4717,4656,4625,2800,4965,4284,1517,1736,505,4090,240,2949,20,3966,1458,2636,308,1306,125,3604,3510,4432,4760,4003,3127,49,4147,2543,2612,2773,3517,40,1823,1951,176,945,1537,1715,3421,4305,2119,4826,3335,,2499,,
809,125,2274,2639,989,361,882,4642,4783,2861,416,106,116,453,4096,938,4005,4091,2280,113,4088,1074,2210,3092,3510,4683,2224,4171,112,1960,569,740,3083,588,1749,2996,2455,4894,1087,2904,4568,459,594,4561,483,1214,1736,4609,1722,1139,1690,450,1632,2811,1254,3979,4453,1970,3035,2854,1373,1762,240,3234,679,2355,1739,4583,3335,3630,3465,2499,193,51,285,1007,3165,2681,4210,3224,641,4918,736,4074,4139,1475,3873,2885,2949,4877,1685,4053,262,1454,85,1353,3324,2773,131,1740,3450,,2499,,
810,125,953,3939,3102,4491,2949,3183,1715,4716,4642,4446,4005,4106,2988,4670,416,4583,1698,882,387,2455,1190,4215,1736,4505,4035,1457,112,109,2468,3198,352,4469,4091,3018,54,4689,4894,4848,2829,740,1200,4209,2657,1480,3424,3576,2359,80,3973,268,2852,4177,516,3233,1143,2970,2311,1129,3558,4400,3078,459,4986,4561,4096,4226,1755,240,4270,2912,1728,3216,2377,647,4546,3472,2830,3372,3536,1595,137,3094,4479,4760,1456,3107,1731,3259,181,4045,3782,1261,3695,2681,645,3258,1245,2015,803,,2499,,
811,1646,1357,416,1517,4098,934,3179,2436,1537,297,4690,4183,1740,3048,1184,2533,3640,601,1611,2501,1030,882,2949,2,2238,3510,2975,740,4245,768,2083,4297,676,4140,3535,1034,80,3344,2368,62,23,3226,4514,197,2474,3901,2377,3660,3337,2224,1270,1762,4790,4012,4265,1429,3035,4720,2392,3188,3905,2612,1588,2207,1632,4501,55,3432,1665,4432,4344,51,2455,3903,945,3590,268,1037,664,413,4778,1605,4974,2113,112,1787,536,2548,4642,3308,916,3083,1522,4738,1785,4874,4382,217,2924,165,,2499,,
812,4091,4782,1601,3175,4918,4432,708,125,2949,3883,673,1519,2377,4128,784,2274,4245,2912,2988,769,465,3731,4683,4888,416,2023,739,3314,4926,4642,2957,4481,361,617,1209,3209,3417,4005,1918,1873,3571,4715,4579,698,1074,4136,2993,2468,1894,3268,945,3410,432,258,112,2970,3089,3375,3892,1464,2207,72,74,1137,1218,2866,2681,1407,4639,4074,4111,1522,4256,4927,920,459,3232,3372,1824,127,287,356,2051,2924,4290,3637,3355,3707,3367,3338,2680,521,832,1945,3944,189,4035,3847,1548,2120,,3203,,
813,3282,4270,882,1244,112,1611,4091,2295,4836,4910,1406,4491,3654,4698,266,117,866,634,2392,4005,2459,4506,4683,3564,3312,2577,1623,2970,4177,2105,935,2455,4106,2274,3489,3342,1602,158,3802,2377,664,4783,4945,4382,1711,3710,2210,4214,3510,2657,4637,786,211,1192,1752,844,973,1418,2342,4053,2499,4128,4904,2063,524,4691,300,916,827,3386,2454,3063,4501,1567,507,85,4937,4290,3939,1960,1038,1190,1698,4336,1531,3068,2458,983,1493,1155,4899,3905,4929,1379,217,2799,268,1779,2155,4332,,2499,,
814,3459,4683,58,1461,882,42,4290,2274,1172,647,2666,276,1894,2495,1601,807,2646,908,3995,4945,1409,554,3355,4642,648,4874,1205,2142,586,3282,1201,416,4836,645,4111,2138,1918,4564,2165,125,998,4990,3935,395,2758,698,515,2459,2820,3497,3083,66,3352,708,62,3891,2294,2683,4876,2510,3537,923,1970,3037,3519,610,4010,2726,4880,4336,3207,530,4533,2189,3555,2577,3232,4770,2549,495,2874,4323,909,953,1400,3897,71,866,816,3894,2422,4051,4989,1475,827,1176,4465,1952,1698,1103,,5006,,
815,3459,1984,125,44,357,740,145,3828,4683,682,2221,739,4457,708,1806,284,557,1736,164,1762,2674,4207,2949,1475,1457,2188,4642,45,4496,3661,4128,945,3650,1862,4561,323,1470,3935,828,2880,2504,276,3314,2548,3889,2666,3198,2531,3907,543,1510,1684,908,397,2377,4793,58,300,923,3582,2872,882,3233,4101,2274,4090,3145,2155,769,1578,4005,69,522,796,4867,4876,1921,117,3454,1824,647,4570,2833,4106,2722,2638,1944,3138,4177,268,4018,4874,85,1926,1313,2941,4473,98,420,4470,,5006,,
816,145,2274,276,98,2342,1984,4874,1200,4573,3459,945,2359,616,301,2832,495,2459,4665,532,866,2604,4640,4248,3183,1698,953,4989,2694,2988,2638,3028,1091,1178,4501,23,691,1679,1764,3335,524,4457,14,209,3034,461,708,1970,3783,3584,4491,3330,3845,930,4261,4656,4778,2773,1485,2681,125,3663,837,1926,3582,2029,3261,4309,3816,4789,882,4233,4683,2507,578,4877,4517,3369,268,4208,1607,1731,3914,741,2632,4480,484,1950,1008,1171,453,1732,2639,45,1475,3198,617,647,3463,1550,3498,,3184,,
818,193,4760,4738,3625,276,3409,229,1517,38,2468,2970,1287,3109,1787,3967,3598,3565,95,3330,1550,1695,1125,3611,4569,2501,3783,2024,322,3591,2342,4989,3732,2474,648,4573,3127,945,3780,4446,4836,4408,4501,3782,1357,532,569,4814,2586,3034,228,949,147,3928,916,3640,647,4490,2301,815,398,181,4961,45,4918,4412,1479,2480,321,2572,983,1443,1595,3225,3757,3424,2136,127,1252,107,4406,303,2575,4665,1476,133,395,4284,89,4012,1398,37,3759,1646,4960,3953,3738,4245,3661,1604,2263,,3203,,
819,3421,2799,1113,1740,2455,53,171,459,1752,1205,1118,2895,2274,1841,3648,88,395,1611,4131,2996,1486,516,2610,191,1317,3125,125,1739,4506,413,2445,2316,49,2629,157,3725,112,1281,4583,1074,4741,4106,2251,2690,11,2280,3580,2238,470,3439,4764,2854,4723,1961,1406,2119,2741,416,1149,586,3975,4651,2946,725,1038,1430,731,2904,3467,3271,554,4527,1451,2820,3142,1712,3035,4195,908,4443,3475,2176,3685,3410,4893,1738,1842,4581,1155,2471,2189,3386,4303,315,1926,2654,3259,10,3897,437,,1168,,
820,4783,4091,2,647,908,1646,193,2820,125,2949,2342,3102,3685,2274,532,960,4533,4831,4642,276,4043,2160,4106,2474,1706,145,4396,1244,45,3660,945,2970,2632,4790,1921,2157,1715,2267,1289,3035,4940,4791,4111,3767,4386,1129,4302,1569,116,302,3849,3778,3811,2937,4187,325,3655,3107,4207,3590,1703,287,2204,2581,3315,3420,1578,3820,4270,938,4039,489,452,1474,2924,4337,85,1960,4183,1460,677,845,2248,708,3314,2549,571,2468,2056,3282,203,3635,4603,983,4874,1074,4272,2896,4960,3352,,5010,,
821,2274,4128,4639,1732,2548,361,4783,4342,4533,1806,4683,1270,4091,3770,2,2949,4706,565,4836,2489,4640,225,1611,4945,3487,3654,80,2118,1752,2238,3802,2210,62,2163,4183,1601,4937,3282,1240,2691,300,2311,2937,3289,3905,389,2246,1740,2501,3888,2575,2907,2229,116,575,2058,4803,1921,4270,3820,3438,3689,3063,4691,882,72,1235,2021,2390,4069,1547,3078,2773,4400,1753,1531,9,4093,840,4847,4507,2612,2755,4245,4045,4656,3342,4349,3358,2610,3330,1080,1831,567,4446,2396,1485,2722,2294,505,,2499,,
